TIMESTAMP,0,ref_temp,precip,soil_tmp,soil_moisture,soil_heat_flux,solar,net_rad_1,WL,WL_temp,wind_speed,wind_direc_mean,wind_direction_sdv,KH2O_volt,battery,CS215_temp,CS215_RH
2009-11-06,120.0,23.8188461538,0.0,,,,,,,,0.0,0.0,0.0,-28.4980769231,12.9219230769,,
2009-11-07,120.0,23.5964583333,0.0,,,,,,,,0.0,0.0,0.0,-24.6210416667,12.9170833333,,
2009-11-08,120.0,23.38625,0.0,,,,,,,,0.0,0.0,0.0,-24.65875,12.9047916667,,
2009-11-09,120.0,23.3835416667,0.0,,,,,,,,0.0,0.0,0.0,-24.62,12.8964583333,,
2009-11-10,120.0,23.9595833333,0.0,,,,,,,,0.0,0.0,0.0,-24.45625,12.8879166667,,
2009-11-11,120.0,24.4385416667,0.0,,,,,,,,0.0,0.0,0.0,-24.2891666667,12.8783333333,,
2009-11-12,120.0,23.621875,0.0,,,,,,,,0.0,0.0,0.0,-24.451875,12.8664583333,,
2009-11-13,120.0,22.77,0.0,,,,,,,,0.0,0.0,0.0,-24.723125,12.8527083333,,
2009-11-14,120.0,23.634375,0.0,,,,,,,,0.0,0.0,0.0,-24.61375,12.8464583333,,
2009-11-15,120.0,24.016875,0.0,,,,,,,,0.0,0.0,0.0,-24.5322916667,12.8377083333,,
2009-11-16,120.0,23.5491666667,8.20209973753e-05,,,,,,,,0.0,0.0,0.0,-20.9990833333,12.7747916667,,
2009-11-17,120.0,23.5144444444,0.0,,,,,,,,0.0,0.0,0.0,-1.15666666667,12.5788888889,,
2009-11-18,,,,,,,,,,,,,,,,,
2009-11-19,120.0,18.8933333333,0.000262467191601,,,,,621.8,,,0.0,0.0,0.0,-24.1646666667,13.1126666667,,
2009-11-20,120.0,19.43,0.0,20.0026086957,0.421090909091,3.59859090909,173.911913043,57.937826087,33.1295454545,21.4886956522,0.841270833333,129.295208333,14.7791666667,73.09625,12.9966666667,21.9304347826,75.55
2009-11-21,120.0,20.073125,0.0,19.4120833333,0.418020833333,-1.30179166667,140.916791667,72.2441666667,33.1314583333,21.4597916667,2.02860416667,210.406791667,14.7160208333,120.217291667,12.8495833333,19.9114583333,85.7364583333
2009-11-22,120.0,21.8814583333,0.00114829396325,20.5404166667,0.417083333333,1.2129375,109.401541667,53.7891666667,33.0635416667,21.42,2.29641666667,87.075,17.7216041667,101.245625,12.7335416667,21.5327083333,86.0470833333
2009-11-23,120.0,22.0297916667,0.0,21.0679166667,0.415666666667,0.802625,129.691375,63.2935625,32.9875,21.3783333333,1.59195833333,230.61875,19.4490833333,88.4921458333,12.6058333333,21.8108333333,87.2697916667
2009-11-24,120.0,21.3766666667,0.000738188976378,20.993125,0.4130625,-0.510291666667,71.2176875,31.1026041667,32.94875,21.3475,1.79585416667,251.327333333,19.0354166667,68.2572916667,12.4772916667,20.314375,94.4416666667
2009-11-25,120.0,20.31125,0.021407480315,20.938125,0.473645833333,-2.8990625,18.2436875,5.42114583333,33.075,21.3420833333,2.007625,258.555729167,23.4547916667,27.0256041667,12.32625,18.6497916667,99.9645833333
2009-11-26,120.0,17.3670833333,0.000410104986877,18.8866666667,0.520458333333,-9.27727083333,167.493375,87.4889375,33.2783333333,21.38875,2.59608333333,268.641666667,16.6566041667,111.049520833,12.1735416667,15.315,83.991875
2009-11-27,120.0,11.5922083333,0.0,15.0302083333,0.502375,-18.6822916667,196.691770833,69.875,33.1785416667,21.3475,2.53025,251.733333333,15.4256666667,332.914583333,12.015625,10.5645,63.7208333333
2009-11-28,120.0,10.7047916667,0.0,13.7266666667,0.492729166667,-15.1827916667,116.976958333,36.1433333333,33.0966666667,21.3085416667,1.45425,244.337708333,22.8687708333,336.035416667,11.8675,11.0285208333,64.7077083333
2009-11-29,120.0,14.2127083333,0.0,14.5160416667,0.490416666667,-8.44497916667,184.889458333,88.005,33.0189583333,21.22875,1.5634375,208.152291667,31.67625,231.416666667,11.733125,14.881875,67.16125
2009-11-30,120.0,16.531875,0.0,15.9041666667,0.490895833333,-3.87145833333,166.512854167,85.2332708333,32.9441666667,21.0985416667,1.83777083333,134.802875,17.1930833333,148.51875,11.5770833333,17.865625,71.373125
2009-12-01,120.0,19.315625,0.0,17.8516666667,0.494229166667,0.51575,146.282708333,76.9522708333,32.8833333333,20.963125,1.99725,50.2094166667,17.9121041667,46.7491666667,11.3914583333,19.7585416667,83.8033333333
2009-12-02,120.0,22.7691666667,0.0164862204724,20.0997916667,0.501208333333,6.22020833333,89.1608333333,29.4848541667,33.1111111111,20.8637777778,3.79545833333,102.447916667,15.4027708333,23.0058125,11.9064583333,22.7404166667,85.8554166667
2009-12-03,120.0,21.4260416667,0.000410104986877,20.9085416667,0.538229166667,1.63760416667,109.368020833,60.7851041667,33.6237209302,20.6213953488,2.1238125,210.920833333,17.7610416667,51.2935416667,12.4047916667,19.6885416667,89.2666666667
2009-12-04,120.0,14.7416666667,0.0221456692913,17.5320833333,0.5321875,-12.7075,13.3712916667,-2.73366666667,33.6019354839,20.5916129032,2.14725,280.508125,26.9285416667,40.3549166667,12.24625,12.7877083333,96.5
2009-12-05,120.0,14.6202083333,0.00754593175853,16.5216666667,0.542458333333,-9.294125,66.6634583333,26.8332083333,34.9075,20.0808333333,2.9775,216.376833333,24.4389583333,22.6196875,12.1447916667,12.69,94.9833333333
2009-12-06,120.0,12.0907083333,0.0,14.4583333333,0.518729166667,-12.9563958333,107.989229167,35.195,34.8464583333,20.1052083333,2.26566666667,310.65625,15.5214583333,45.395,12.0222916667,10.675625,90.1395833333
2009-12-07,120.0,19.0839583333,0.000574146981627,17.5729166667,0.524416666667,2.42308333333,78.437375,44.6571041667,34.8022916667,19.9939583333,1.94654166667,288.0056875,16.487125,14.6284791667,11.9375,18.8208333333,94.0104166667
2009-12-08,120.0,22.4720833333,0.0,20.121875,0.532583333333,6.27920833333,117.6534375,67.3892083333,34.7852083333,19.8629166667,1.9914375,133.891041667,14.9813541667,9.86610416667,11.8377083333,22.2835416667,88.935
2009-12-09,120.0,24.1804166667,0.0,21.3527083333,0.534291666667,7.27522916667,118.08775,67.9003333333,34.7575,19.835,3.58514583333,136.889583333,15.5812708333,6.30879166667,11.72125,23.6039583333,91.3479166667
2009-12-10,120.0,20.9795833333,0.00188648293963,21.1595833333,0.5344375,-0.447666666667,40.2033541667,11.4790833333,34.7039583333,19.889375,2.72470833333,209.994916667,20.560625,7.68522916667,11.5420833333,19.0810416667,93.1854166667
2009-12-11,120.0,14.6165957447,0.000670128999832,16.9974468085,0.524489361702,-13.6207659574,69.6048085106,44.3133191489,34.6538297872,19.9938297872,3.39053191489,334.221276596,18.2644680851,50.5443191489,12.2425531915,12.3655319149,71.8225531915
2009-12-12,120.0,20.33125,0.0,18.5941666667,0.525770833333,1.43810416667,122.721520833,76.0095,34.6408333333,20.02,3.179625,134.761583333,16.730625,11.851875,12.7952083333,19.9422916667,84.4820833333
2009-12-13,120.0,23.2072916667,0.0,20.9383333333,0.5321875,5.53635416667,117.330666667,65.4776875,34.6372916667,19.9708333333,1.8641875,131.337,18.271125,4.36775,12.68125,22.6022916667,90.821875
2009-12-14,120.0,23.6447916667,8.20209973753e-05,21.6029166667,0.532604166667,4.48345833333,145.134604167,92.7056666667,34.6289583333,19.9952083333,1.475,161.006458333,21.9522708333,6.1584375,12.5572916667,22.7925,87.6275
2009-12-15,120.0,22.7716666667,8.20209973753e-05,21.3341666667,0.531583333333,1.27675,144.165375,75.3685416667,34.6110416667,20.0708333333,1.45364583333,175.049020833,24.99625,70.2272708333,12.4235416667,21.9375,87.2160416667
2009-12-16,120.0,20.8120833333,0.0,20.5675,0.527458333333,-2.742125,134.029625,64.1513125,34.5777083333,20.1739583333,2.79870833333,316.719375,18.1016666667,195.760416667,12.288125,18.8589583333,89.38125
2009-12-17,120.0,19.9820833333,0.000164041994751,19.6345833333,0.521645833333,-3.64770833333,80.9003125,35.5899166667,34.575625,20.2635416667,3.60083333333,159.671479167,17.141875,181.176145833,12.1483333333,18.5172916667,84.5291666667
2009-12-18,120.0,20.8791666667,0.0069717847769,20.616875,0.541041666667,0.5156875,42.3204166667,-2.76058333333,34.7035416667,20.2885416667,4.10216666667,104.243125,16.7175,45.3050833333,11.99625,19.8433333333,93.6270833333
2009-12-19,120.0,15.9097916667,0.0,18.015,0.545916666667,-11.9961875,144.047854167,59.5691458333,34.6575,20.298125,4.0671875,226.922916667,17.2021458333,143.806875,11.833125,13.7039583333,76.6091666667
2009-12-20,120.0,11.39875,0.0,14.798125,0.531041666667,-17.5039583333,172.038333333,57.039375,34.5360416667,20.3029166667,2.80064583333,253.125,14.0398958333,187.510729167,11.655625,9.75210416667,72.53125
2009-12-21,120.0,10.3503333333,0.000164041994751,13.095625,0.521604166667,-15.8565625,171.824895833,62.99625,34.4683333333,20.274375,2.13985416667,292.860416667,13.6678333333,208.712291667,11.9270833333,8.69564583333,67.8514583333
2009-12-22,120.0,11.2397708333,0.0,13.025625,0.517979166667,-11.9983125,137.792354167,46.6525,34.4360416667,20.161875,2.206875,247.623104167,12.617625,163.641041667,12.7022916667,10.755375,69.75
2009-12-23,120.0,13.93375,0.0,14.1229166667,0.518166666667,-5.92552083333,123.184479167,31.3883333333,34.400625,19.9708333333,2.8525,154.975979167,12.6589791667,102.064,12.6233333333,14.2585416667,77.0545833333
2009-12-24,120.0,17.9854166667,0.0,16.3295833333,0.521458333333,0.332979166667,123.675625,44.6144166667,34.376875,19.7577083333,3.46122916667,126.183354167,12.7088333333,84.7729166667,12.540625,18.4583333333,76.3510416667
2009-12-25,120.0,20.890625,0.000410104986877,18.9070833333,0.526395833333,4.57270833333,47.59325,-0.446791666667,34.3508333333,19.590625,3.23679166667,154.497708333,15.5133333333,10.0276458333,12.4389583333,20.0089583333,87.3229166667
2009-12-26,120.0,15.026875,0.0,16.6816666667,0.518229166667,-8.83435416667,128.42225,49.237375,34.30625,19.4689583333,2.02916666667,278.766666667,21.1132291667,61.1745833333,12.3020833333,12.3341666667,80.2039583333
2009-12-27,120.0,11.7216666667,8.20209973753e-05,14.4195833333,0.509583333333,-11.8808125,39.6223958333,1.36395833333,34.2822916667,19.336875,1.72435416667,287.9025625,18.4911666667,27.7360416667,12.158125,10.0066666667,81.5291666667
